"Product ID";"Combination ID";"Indeks produktu";"Nr ref. kombinacji";"Nazwa produktu";"Nazwa kombinacji";Dostawca;Wyświetlany;"Fizyczny stan magazynu";"Zarezerwowana ilość";"Dostępna ilość";"Niski poziom produktów w magazynie";"Wyślij do mnie wiadomość e-mail, gdy ilość jest niższa lub równa temu poziomowi"
1076;0;29cd767b-bf1e-4328-8b0d-5b81a837ad8c;N/A;"Nike Legend Essential 3 Next Nature";N/A;N/A;1;0;0;0;0;1
1077;0;29ff2193-1a9e-4850-bd97-cad964abf084;N/A;"Nike Sportswear Tech Pack";N/A;N/A;1;9;0;9;0;0
1078;0;2a15a5bb-ffec-4d50-bb1b-0405c4020f90;N/A;"LeBron Witness 8";N/A;N/A;1;4;0;4;0;0
1079;0;2a1c81b7-372e-494e-bb5d-7978826077a0;N/A;Nike;N/A;N/A;1;6;0;6;0;0
1080;0;2a33ced1-9336-4e73-88de-ca323e9779e1;N/A;"Team 31 Standard Issue";N/A;N/A;1;9;0;9;0;0
1081;0;2a34e8b2-4ca8-4646-ab82-4e2effb3c396;N/A;"Paris Saint-Germain Tech Fleece Windrunner";N/A;N/A;1;9;0;9;0;0
1082;0;2a479130-0097-418e-8dc7-5a461f9fafdf;N/A;"Nike SB Tanglin";N/A;N/A;1;7;0;7;0;0
1083;0;2a76a2ab-7ce3-4e66-adfe-2344329a8ba2;N/A;"FC Barcelona";N/A;N/A;1;9;0;9;0;0
1084;0;2a85f023-ddc9-4972-997d-0c77e3352b52;N/A;LeBron;N/A;N/A;1;0;0;0;0;1
1085;0;6a3f7e5b-d559-41aa-b588-770dfff7fa98;N/A;"Regulowana czapka Jordan Club";N/A;N/A;1;9;0;9;0;0
1086;0;2a993125-e338-4f3f-a25b-cfbddbac73d9;N/A;"Nike Rival Jump";N/A;N/A;1;2;0;2;0;0
1087;0;d18f351b-fa8d-4f7a-96a4-dafcc8229185;N/A;"Nike ACG";N/A;N/A;1;9;0;9;0;0
1088;0;2ac986f6-5690-48ee-8245-5f14aebd784a;N/A;"Nike x Martine Rose";N/A;N/A;1;0;0;0;0;1
1089;0;2acef5f6-ab65-373d-9372-c3148b355332;N/A;"Wizards Statement Edition 2020";N/A;N/A;1;3;0;3;0;0
1090;0;2b00478b-8df8-45ef-b8cf-a478646b3e1e;N/A;"Nike Pro Dri-FIT";N/A;N/A;1;4;0;4;0;0
1091;0;2b096bcd-3b48-468e-9254-a6bac553d13b;N/A;"Jordan Delta 3 Low";N/A;N/A;1;3;0;3;0;0
1092;0;2b0a33c4-b941-407a-984b-f988a127271c;N/A;"Nike SB";N/A;N/A;1;8;0;8;0;0
1093;0;2b18b36a-eaa3-45b9-a762-ab70dc7c9430;N/A;"Nike Forward Hoodie";N/A;N/A;1;1;0;1;0;0
1094;0;9e84a80a-57c6-43f6-94df-2f42af466c64;N/A;"Nike Trail Solar Chase";N/A;N/A;1;6;0;6;0;0
1095;0;2b346212-b18e-4506-8bc4-d7f111624f48;N/A;"Nike Air Max 1";N/A;N/A;1;6;0;6;0;0
1096;0;2b3bdec3-868c-4018-8c5c-c4184055e4b8;N/A;"San Antonio Spurs Club";N/A;N/A;1;4;0;4;0;0
1097;0;2b62f122-5c4e-4b26-889b-f3c917b3ba7a;N/A;"Sabrina 1 By Sabrina";N/A;N/A;1;5;0;5;0;0
1098;0;2b72e767-a0d6-4abf-88f2-e0cb672a4036;N/A;"FFF Stadium 2022/23 (wersja domowa)";N/A;N/A;1;7;0;7;0;0
1099;0;2b77b1a1-ff6f-4ebc-9432-d828b07ea7fe;N/A;"Nike Storm-FIT Phenom Elite";N/A;N/A;1;7;0;7;0;0
1100;0;8331cbd7-497f-43e1-afe2-494346fcb61e;N/A;"Nike SB";N/A;N/A;1;10;0;10;0;0
1101;0;b1fd451e-9e01-355d-b426-787912b3abab;N/A;"Nike Sportswear Club";N/A;N/A;1;8;0;8;0;0
1102;0;c93a7015-6082-41b9-858f-c7103b4d503b;N/A;"Jordan Play";N/A;N/A;1;8;0;8;0;0
1103;0;2bd05603-8531-447c-ba73-0b854f153dd6;N/A;"Golden State Warriors Spotlight";N/A;N/A;1;6;0;6;0;0
1104;0;2bd1b7c1-cf45-40eb-87b5-cc628ea434e5;N/A;"Nike Miler";N/A;N/A;1;0;0;0;0;1
1105;0;2bdc9748-55ad-4a8e-a124-a7e1828f417d;N/A;"Nike Dri-FIT Icon";N/A;N/A;1;6;0;6;0;0
1106;0;2bdd32be-5073-4520-8415-84edfe40ba58;N/A;"Jordan Flight MVP";N/A;N/A;1;5;0;5;0;0
1107;0;2bf05c3d-082c-478a-bfb1-4c6135e25ee9;N/A;"Nike Phantom GX Elite";N/A;N/A;1;3;0;3;0;0
1108;0;2c028ee3-3519-41a6-bf48-4b44f441317d;N/A;"Nike Dri-FIT Rise";N/A;N/A;1;0;0;0;0;1
1109;0;2c08f3b9-063f-4a9e-87c4-73a7b7a3cdde;N/A;"ISPA Mindbody";N/A;N/A;1;2;0;2;0;0
1110;0;2c299ea5-486d-45dd-8013-0988f409764c;N/A;"Nike Air";N/A;N/A;1;4;0;4;0;0
1111;0;2c2c646d-aa1d-498f-a5b4-d81e465c79e0;N/A;"Nike Pro Dri-FIT Flex Vent Max";N/A;N/A;1;8;0;8;0;0
1112;0;c54de2b7-c951-4851-8235-cd8d26e3be0d;N/A;"Jordan Essentials";N/A;N/A;1;4;0;4;0;0
1113;0;2c4179b3-2d50-453d-bef6-ad673ce2cb16;N/A;"NikeCourt Dri-FIT Advantage";N/A;N/A;1;4;0;4;0;0
1114;0;2c4f8bad-7e56-4fac-b023-993372b85be5;N/A;"Nike Sportswear Premium Essentials";N/A;N/A;1;5;0;5;0;0
1115;0;2ceab558-695e-4461-ac75-859088776089;N/A;"Nike Dri-FIT Rafa";N/A;N/A;1;9;0;9;0;0
1116;0;2c5fe8be-71df-4d76-99b3-01e3a832e408;N/A;"Nike Air";N/A;N/A;1;5;0;5;0;0
1117;0;2c74ab08-bd28-4bc5-93f2-7af0de341441;N/A;"Chelsea F.C. Strike Elite (wersja trzecia)";N/A;N/A;1;0;0;0;0;1
1118;0;33c00e6b-239f-4295-9f7a-5ef0d395b134;N/A;"Jordan Wordmark";N/A;N/A;1;10;0;10;0;0
1119;0;2ca7def4-34b6-403f-b5a2-922a52b2dc44;N/A;"Nike Everyday Plus";N/A;N/A;1;3;0;3;0;0
1120;0;2ca90586-473a-448b-9701-66297f1611fb;N/A;"Jordan x UNDEFEATED";N/A;N/A;1;7;0;7;0;0
1121;0;2cad40cd-363b-4aaa-afee-474f244c3539;N/A;"Liverpool F.C. Strike Winter Warrior (wersja trzecia)";N/A;N/A;1;9;0;9;0;0
1122;0;2cb12e03-7611-4dd1-b243-5f3bf4f8e605;N/A;"Nike TechKnit";N/A;N/A;1;7;0;7;0;0
1123;0;5678bb96-b868-3c18-994a-6d8e97ce089a;N/A;"Nike Dry";N/A;N/A;1;8;0;8;0;0
1124;0;933499c1-d7cc-4ca9-85da-9545a65d89a2;N/A;"Tiger Woods";N/A;N/A;1;2;0;2;0;0
1125;0;2d004dd3-79cc-4ae6-9543-6a45abd6711e;N/A;"New Orleans Pelicans Icon Edition 2022/23";N/A;N/A;1;0;0;0;0;1
1126;0;2d0126cb-917d-4468-b0e9-c8237cf2ad83;N/A;"Nike ACG „Lungs”";N/A;N/A;1;5;0;5;0;0
1127;0;2d084f02-70c6-3ce7-8102-af12c46c8bcb;N/A;"Nike Academy Team";N/A;N/A;1;10;0;10;0;0
1128;0;5245727b-84fa-4090-954f-0f328fd57e69;N/A;"Nike Air Max 90 By You";N/A;N/A;1;0;0;0;0;1
1129;0;2d4a0b75-9706-4ad6-b760-aaf5e0d09002;N/A;"Jordan Artist Series by Jordan Moss";N/A;N/A;1;4;0;4;0;0
1130;0;f1bc0226-bd50-3274-8262-8ea6d53739de;N/A;"Nike Spark Lightweight";N/A;N/A;1;4;0;4;0;0
1131;0;b5000ce3-3574-4b1b-b07a-c478679d25b5;N/A;"Nike Club Fleece";N/A;N/A;1;7;0;7;0;0
1132;0;2d597b24-f643-4bb2-8a91-a00c3918afc4;N/A;"Męskie spodnie z tkaniny do fitnessu";N/A;N/A;1;8;0;8;0;0
1133;0;aa0dd818-b7de-481f-bb63-4898e93818b2;N/A;"Nike Mercurial Vapor 15 Pro";N/A;N/A;1;7;0;7;0;0
1134;0;31ae8040-42d9-40b2-b366-e480db411462;N/A;"Jordan Peak";N/A;N/A;1;0;0;0;0;1
1135;0;2d700c8b-f82d-4fe5-9a97-ecf926029e0f;N/A;Jordan;N/A;N/A;1;6;0;6;0;0
1136;0;2d7b2f70-7c3c-4012-b79a-62bc08ceaa83;N/A;Jordan;N/A;N/A;1;5;0;5;0;0
1137;0;8eb3b4ba-1dfc-46ed-8d48-18a070b9f77d;N/A;"Nike Challenger";N/A;N/A;1;3;0;3;0;0
1138;0;2d883885-cc57-4fe4-a4ef-3533a87ea282;N/A;"Nike Air Max 95 Next Nature";N/A;N/A;1;9;0;9;0;0
1139;0;2db2627c-5a41-452c-ac2f-4b8d553eb2be;N/A;"Nike Sportswear Tech Fleece Lightweight";N/A;N/A;1;0;0;0;0;1
1140;0;2db42a4d-8074-4f24-88ae-7d1827a4e599;N/A;"Inter Mediolan 2022/23 Match (wersja domowa)";N/A;N/A;1;2;0;2;0;0
1141;0;2dbfac57-e8f9-45fc-a6df-9da47e662f03;N/A;"Atlanta Hawks";N/A;N/A;1;1;0;1;0;0
1142;0;2dde5e8f-ec36-4720-997d-2b3e7590599f;N/A;"Nike Standard Issue";N/A;N/A;1;4;0;4;0;0
1143;0;2ded8582-bec7-4912-bf45-62ae38fc4677;N/A;"Nike Sportswear Air Max";N/A;N/A;1;6;0;6;0;0
1144;0;586845d5-c7a4-4334-bcfa-920587ebfde8;N/A;"Nike Dri-FIT Challenger";N/A;N/A;1;7;0;7;0;0
1145;0;852f357e-8686-45c8-9d51-06d86d5162d3;N/A;"Air Jordan Wordmark";N/A;N/A;1;0;0;0;0;1
1146;0;2e4de7cb-8108-4d27-8d05-b603caa237ac;N/A;"Jordan Delta 3 Low";N/A;N/A;1;5;0;5;0;0
1147;0;2e55198a-14b1-4b72-90ed-b6decf0ee899;N/A;"Jordan Flight Fleece";N/A;N/A;1;4;0;4;0;0
1148;0;2e58a8fc-8ffe-416d-85c4-419c741cfc15;N/A;"Nike ACG";N/A;N/A;1;2;0;2;0;0
1149;0;b441160f-d849-43ee-82da-92c2e77e8ffd;N/A;"Nike Sportswear Club";N/A;N/A;1;10;0;10;0;0
1150;0;2e736be8-0419-4e8c-99c8-a8f75b0a6238;N/A;"Nike Phantom GX Academy";N/A;N/A;1;4;0;4;0;0
1151;0;ee813760-5fdb-44a1-b0a9-419714fc79c8;N/A;"Nike Air Max 97 By You";N/A;N/A;1;9;0;9;0;0
1152;0;2e8c1f00-a323-46cb-ba05-7c13a85a5e31;N/A;"Nike Club";N/A;N/A;1;6;0;6;0;0
1153;0;2e988473-b2b4-4af2-a271-f6559cf11fde;N/A;"Nike Pro";N/A;N/A;1;0;0;0;0;1
1154;0;2fa7a14c-88a6-4bbb-85c6-8a32c3d04bf7;N/A;"Nike Unlimited";N/A;N/A;1;4;0;4;0;0
1155;0;7b594707-0f5f-4caf-baf4-06063b363f47;N/A;"Nike Pegasus 40";N/A;N/A;1;3;0;3;0;0
1156;0;2ecc2224-9bcb-41c8-ac4e-eb530e73f7f5;N/A;"Denver Nuggets City Edition";N/A;N/A;1;1;0;1;0;0
1157;0;2edafab4-7880-49ed-86a9-4b63b6df94d5;N/A;"Nike Sportswear";N/A;N/A;1;0;0;0;0;1
1158;0;2ee1e19a-72e2-46d5-96fe-849c4d899ac7;N/A;"Air Jordan 12 Retro x Eastside Golf";N/A;N/A;1;3;0;3;0;0
1159;0;2ef5e063-c89b-4dc7-987b-64d39ce155a3;N/A;"Team 31 Standard Issue";N/A;N/A;1;4;0;4;0;0
1160;0;2f06078d-9a0f-4c3e-b98c-78b9e8ab616c;N/A;"Nike Therma-FIT ADV A.P.S.";N/A;N/A;1;10;0;10;0;0
1161;0;b554a4dc-c37f-47e3-9c9d-c8efcc8188ef;N/A;"Nike Quest 5";N/A;N/A;1;5;0;5;0;0
1162;0;2fc956a9-30cc-48a9-a9cb-fd2fd6fbde38;N/A;"Nike Sportswear Therma-FIT ADV Tech Pack";N/A;N/A;1;2;0;2;0;0
1163;0;2fd0a486-b1c4-407c-aa0c-d20f506dec9e;N/A;"Memphis Grizzlies Club";N/A;N/A;1;8;0;8;0;0
1164;0;2fd610b8-40f1-3dc1-9140-dedef7e31a2a;N/A;"Nike Court Vintage";N/A;N/A;1;1;0;1;0;0
1166;0;d676d524-9220-45ce-a1f1-164a90935954;N/A;Nike;N/A;N/A;1;10;0;10;0;0
1167;0;2feee490-5263-43a1-910d-51fbd5a9bfeb;N/A;"Nike Phantom GX Pro";N/A;N/A;1;0;0;0;0;1
1168;0;30043535-b7e4-45b1-b71a-a20ac6a5b160;N/A;"Nike InfinityRN 4";N/A;N/A;1;4;0;4;0;0
1169;0;300655ff-5520-4c37-9077-347922e41f4c;N/A;"Nike Sportswear Storm-FIT ADV GORE-TEX";N/A;N/A;1;8;0;8;0;0
1170;0;301c1816-4eed-440e-a673-3fbd31147644;N/A;"Nike Unlimited";N/A;N/A;1;4;0;4;0;0
1171;0;8780637b-d0ce-4ab8-9589-a13a9a676673;N/A;"Nike Air x Marcus Rashford";N/A;N/A;1;8;0;8;0;0
1172;0;3048e2a5-8274-48e7-ac8a-30c98b44a1c2;N/A;"Nike A.P.S.";N/A;N/A;1;2;0;2;0;0
1173;0;30560b7c-3926-4cab-9e43-a62427935c32;N/A;"Nike Life";N/A;N/A;1;9;0;9;0;0
1174;0;305e5f0e-2227-490a-902a-7d6d7b92a628;N/A;"Brooklyn Nets Standard Issue";N/A;N/A;1;8;0;8;0;0
1175;0;3062434b-041a-40ea-b081-bc5576e1ede9;N/A;"Nike Performance Cart";N/A;N/A;1;0;0;0;0;1
1176;0;3089f5a5-f9e3-4318-b61c-5b73fc91713c;N/A;"Nike A.P.S.";N/A;N/A;1;0;0;0;0;1
1177;0;30974483-7fdb-4cae-9e4e-3ba129f094a9;N/A;"Nike Club Alumni";N/A;N/A;1;0;0;0;0;1
1178;0;309eb477-b3a3-426b-9d1a-6361b2b15ea5;N/A;"Air Max 2013 x Stüssy";N/A;N/A;1;7;0;7;0;0
1179;0;bcc487b6-4a1f-4d57-92f4-86abe273fbf3;N/A;"Nike Air Zoom LJ Elite";N/A;N/A;1;6;0;6;0;0
1180;0;30b7b2a4-c50b-4c62-9dda-18fc48f1e860;N/A;"Tottenham Hotspur Strike";N/A;N/A;1;6;0;6;0;0
1181;0;30bb930d-070a-4ee5-a3d0-163c2a2499f1;N/A;"Boston Celtics Showtime City Edition";N/A;N/A;1;0;0;0;0;1
1182;0;30c2e56c-cce4-4cd9-a93f-dd7a19076ed2;N/A;"Jordan Flight Fleece";N/A;N/A;1;3;0;3;0;0
1183;0;30d5446a-0b99-3df1-a21c-357f8a72ea2b;N/A;"Nike Club Elite Team";N/A;N/A;1;2;0;2;0;0
1184;0;30d8b71a-dc34-48d4-8d32-7da617027351;N/A;"Brooklyn Nets City Edition 2023/24";N/A;N/A;1;9;0;9;0;0
1185;0;ebfaedf4-cea0-41bb-ba53-6eeb7b9830ca;N/A;"Nike Sportswear Tech Fleece Reimagined";N/A;N/A;1;1;0;1;0;0
1186;0;502c5217-870d-330b-9410-e3041e3e27d9;N/A;"Air Jordan Legacy 312 Low";N/A;N/A;1;2;0;2;0;0
1187;0;30edb5d7-b467-4244-9059-90719d8f49fb;N/A;"Nike Sportswear Standard Issue";N/A;N/A;1;1;0;1;0;0
1188;0;30ff4497-df8c-49df-8268-fa43e20ab88f;N/A;"Nike Everyday Plus";N/A;N/A;1;7;0;7;0;0
1189;0;310aac3e-c8e1-4565-8659-e4a074298a2f;N/A;"Jordan x Eastside Golf";N/A;N/A;1;6;0;6;0;0
1190;0;311ee5ec-e05f-4e4c-a611-a8ac64aad9a7;N/A;"Nike Dunk High Unlocked By You";N/A;N/A;1;5;0;5;0;0
1191;0;311fbd48-df93-418e-a6c0-14c8c1841e2b;N/A;"Liverpool F.C. Strike (wersja trzecia)";N/A;N/A;1;3;0;3;0;0
1192;0;314b0269-af1f-4aea-9606-241ef1e14db3;N/A;"Nike Go Helmet Historic Raglan (NFL Dallas Cowboys)";N/A;N/A;1;4;0;4;0;0
1193;0;c865b052-6b61-41ec-a03b-7f27a34e996f;N/A;"FC Barcelona Academy";N/A;N/A;1;4;0;4;0;0
1194;0;3154e556-ef97-37f0-8b3c-ef6a08c47592;N/A;"Nike Solid";N/A;N/A;1;8;0;8;0;0
1195;0;31600487-e27b-4443-9bbf-9af22a68395b;N/A;"Nike Sportswear Club";N/A;N/A;1;1;0;1;0;0
1196;0;316cf9bb-b5aa-3074-9ec2-e370c46b164d;N/A;"Nike Pro Dri-FIT";N/A;N/A;1;5;0;5;0;0
1197;0;f64e4e59-add7-4867-8969-a508e498647d;N/A;"Rafa Challenger";N/A;N/A;1;10;0;10;0;0
1199;0;31ad6066-f08e-4f68-9b66-02f34579c7d9;N/A;"Nike Club Fleece";N/A;N/A;1;9;0;9;0;0
1200;0;31b20ec0-a963-404e-9ab6-837a46fed401;N/A;"Liverpool F.C. Strike";N/A;N/A;1;7;0;7;0;0
1201;0;31b8b61a-aa84-431a-8175-6cf900dbea77;N/A;"Nike Max90";N/A;N/A;1;4;0;4;0;0
1202;0;31beff93-fbf6-4e15-9458-bee229c20ac1;N/A;"Nike Club";N/A;N/A;1;8;0;8;0;0
1203;0;31c4147e-73bb-4f1d-9fb1-f70f26e8c96e;N/A;"Atlanta Hawks Essential";N/A;N/A;1;8;0;8;0;0
1204;0;31d8040c-aba0-477b-9656-d9ff5f1a9df4;N/A;"FFF Skills";N/A;N/A;1;6;0;6;0;0
1205;0;dd826566-e745-4d2b-ada8-b1c3e8cb7d9c;N/A;"Nike Phantom GX Academy Dynamic Fit MG By You";N/A;N/A;1;10;0;10;0;0
1206;0;69b14309-ad2c-4418-af38-5ffe02c4b4db;N/A;"Nike Air Max Pulse";N/A;N/A;1;4;0;4;0;0
1207;0;3222f22f-94bc-3a21-9b7e-f08153b439ad;N/A;"Nike Victori One";N/A;N/A;1;6;0;6;0;0
1208;0;322a5e9f-3da0-43b3-9921-08f937877190;N/A;"Boston Celtics Max90";N/A;N/A;1;10;0;10;0;0
1209;0;3234baf2-e1b5-4d2f-8f3d-92ecc2927151;N/A;"Nike Dri-FIT Challenger";N/A;N/A;1;7;0;7;0;0
1210;0;324ce4b3-3e5c-367d-aea6-1458eccae4e4;N/A;"Nike Waffle One";N/A;N/A;1;9;0;9;0;0
1211;0;327624b3-7ae7-47ee-9146-ba59d297324c;N/A;"Nike Air Max 1 ’86 OG G";N/A;N/A;1;3;0;3;0;0
1212;0;329b31e0-cd01-47c0-9657-9a4d3c350de7;N/A;"Chelsea F.C. Match 2023/24 (wersja domowa)";N/A;N/A;1;1;0;1;0;0
1213;0;32a23aaf-d99e-4101-b16d-56ef11ccbd98;N/A;"Los Angeles Lakers Courtside Max90";N/A;N/A;1;7;0;7;0;0
1214;0;5d1dfb42-7071-3286-9a7f-799edd06db29;N/A;"NikeCourt Dri-FIT Victory";N/A;N/A;1;7;0;7;0;0
1215;0;b4e7b671-efc2-422b-8063-3727d078b699;N/A;"Plecak Jordan Flight";N/A;N/A;1;6;0;6;0;0
1216;0;33284a81-6b1f-361b-a6f2-cc3f63802e80;N/A;"Jordan Air";N/A;N/A;1;3;0;3;0;0
1217;0;3335f619-1d47-4044-a7b5-17973955c62b;N/A;"Jordan Essentials";N/A;N/A;1;4;0;4;0;0
1218;0;3336f68f-fa08-4e49-98e3-b3ee45d71c74;N/A;"Tottenham Hotspur Strike (wersja wyjazdowa)";N/A;N/A;1;3;0;3;0;0
1219;0;334da4c0-317b-406c-a9a2-c91fbfcbdc6a;N/A;"Nike Calm";N/A;N/A;1;7;0;7;0;0
1220;0;3355ac6c-3dfa-4807-a5d4-5c988daca8ee;N/A;"Nike ACG Watercat+";N/A;N/A;1;3;0;3;0;0
1221;0;3357e3d1-5b59-40a6-ab76-ed56573c2bd4;N/A;"Nike Sportswear Club";N/A;N/A;1;8;0;8;0;0
1222;0;336bf73e-2edc-4a6b-a9ec-82920438e09e;N/A;"Paris Saint-Germain";N/A;N/A;1;7;0;7;0;0
1223;0;337a20bc-1311-4103-9e03-a8cfba4954b4;N/A;"NFL Los Angeles Rams (Aaron Donald)";N/A;N/A;1;4;0;4;0;0
1224;0;dccd2e80-5ccf-4d56-ad9b-55c90c654a73;N/A;"Nike Mercurial Vapor 15 Academy By You";N/A;N/A;1;6;0;6;0;0
1225;0;33869d8d-09cd-46ad-8489-6d866f061fa5;N/A;"Życie w stylu Nike";N/A;N/A;1;3;0;3;0;0
1226;0;3388523f-4fda-4774-8fc0-c39b1a30489e;N/A;"Nike Air";N/A;N/A;1;4;0;4;0;0
1227;0;fd6bd1e5-4522-44e1-921f-75aca8545c26;N/A;"Nike Elite";N/A;N/A;1;0;0;0;0;1
1228;0;339c13f3-4386-4dcb-b280-796f2d8350b6;N/A;"Jordan Flight MVP";N/A;N/A;1;0;0;0;0;1
1229;0;33a3cc62-4e56-442b-985b-ff042237db89;N/A;"Nike Infinity Ace Next Nature";N/A;N/A;1;6;0;6;0;0
1230;0;33a91632-6608-41ce-8555-68eb7d480ec7;N/A;"Jordan Fadeaway";N/A;N/A;1;10;1;9;0;0
1231;0;c57251c7-e945-4d4a-af92-7df3e1ca8362;N/A;"Jordan Essentials";N/A;N/A;1;7;0;7;0;0
1232;0;340264e3-7e39-4874-90d5-84e9484f5e2a;N/A;"Air Jordan 11 „Gratitude”";N/A;N/A;1;0;0;0;0;1
1233;0;340fa5a4-5aaf-4550-80fa-36ef74a83166;N/A;"Paris Saint-Germain";N/A;N/A;1;6;0;6;0;0
1234;0;34243bbc-6d7e-4edb-b6c7-53e761b0fb61;N/A;"Nike Dri-FIT Academy";N/A;N/A;1;5;0;5;0;0
1235;0;34655dbf-200f-4531-a345-2cec04a494b1;N/A;"Paris Saint-Germain Match 2023/24 (wersja trzecia)";N/A;N/A;1;2;0;2;0;0
1236;0;347baebe-486c-481c-828c-3beab4cb7947;N/A;"Nike Unlimited";N/A;N/A;1;4;0;4;0;0
1237;0;34844329-5bb4-4f9f-8c9a-35dba0c4f0f3;N/A;"Nike Sportswear Premium Essentials";N/A;N/A;1;5;0;5;0;0
1238;0;34a9843b-424e-4021-a7b9-ea542aadd380;N/A;"Nike Dri-FIT ADV A.P.S.";N/A;N/A;1;5;0;5;0;0
1239;0;6f7f7d1a-8a7f-4195-84cb-5b8bf7da9950;N/A;"Nike Metcon 9";N/A;N/A;1;3;0;3;0;0
1240;0;35044f34-6501-46c7-904f-adafb2431f8a;N/A;"Nike Air Max 270";N/A;N/A;1;6;0;6;0;0
1241;0;3506d815-283c-4aa2-acf4-b02cd9b56ef2;N/A;"Liverpool F.C. Sport Essentials Windrunner";N/A;N/A;1;2;0;2;0;0
1242;0;350c50b7-98e5-4daa-9e0d-4b38337915f1;N/A;"Nike A.P.S.";N/A;N/A;1;9;0;9;0;0
1243;0;355de107-42bd-49a2-9b86-565755d2f470;N/A;"Nike Therma-FIT Strike Winter Warrior";N/A;N/A;1;2;0;2;0;0
1244;0;3565d594-4ea3-4008-a611-5066dc917723;N/A;"Nike Rival Waffle 6";N/A;N/A;1;8;0;8;0;0
1245;0;356c4634-b686-425d-a12c-a7774ae041da;N/A;"Milwaukee Bucks";N/A;N/A;1;3;0;3;0;0
1246;0;357093d5-9872-44f1-91c1-b68677f61ad5;N/A;"Chicago Bulls Club";N/A;N/A;1;10;0;10;0;0
1247;0;3583b7ed-00ac-4191-aa7e-e0c0503d0fca;N/A;NOCTA;N/A;N/A;1;0;0;0;0;1
1248;0;3586ce82-84b7-4970-b9bd-a585ae8eb78d;N/A;"Jordan Air";N/A;N/A;1;8;0;8;0;0
1249;0;358a9a40-e2ed-428c-931d-a1e41ae4871c;N/A;"Nike Therma-FIT Academy";N/A;N/A;1;7;0;7;0;0
1250;0;35a3bafa-2d76-4924-8b54-01f958d8e747;N/A;"Jordan 23 Engineered";N/A;N/A;1;0;0;0;0;1
1251;0;35a4e7cd-c102-4964-a7a2-83f98c29a818;N/A;"Nike Tech Fleece";N/A;N/A;1;2;0;2;0;0
1252;0;35c9d9c4-1092-4bb9-aa05-7956029984be;N/A;"Nike Dri-FIT Strike";N/A;N/A;1;4;0;4;0;0
1253;0;35d5bcfe-b731-444d-aa3f-07bcdb83e19d;N/A;"Nike Dri-FIT ADV Ace";N/A;N/A;1;3;0;3;0;0
1254;0;35fa065a-6379-48b9-8741-9504c41ca551;N/A;"Nike Pro";N/A;N/A;1;10;1;9;0;0
1255;0;362d1751-e15f-48e1-8ab4-b968f5a662b4;N/A;"Air Jordan 6 Retro Low x PSG";N/A;N/A;1;10;0;10;0;0
1256;0;3631dcc7-7ea4-4f3a-8fd1-5d69d3f528bb;N/A;"Nike Solo Swoosh";N/A;N/A;1;4;0;4;0;0
1257;0;3639f28f-006b-4027-94c8-6c8130896efa;N/A;"Tottenham Hotspur Strike";N/A;N/A;1;7;0;7;0;0
1258;0;364d5568-eeee-4fa3-b183-0965a09561cb;N/A;"Inter Mediolan AWF (wersja trzecia)";N/A;N/A;1;1;0;1;0;0
1259;0;3665f1c6-4dac-4644-9e77-e00b320d2abf;N/A;"Nike Blazer Low '77 By You";N/A;N/A;1;5;0;5;0;0
1260;0;368f51e5-57de-4d8b-b436-71bebda11e01;N/A;"Nike SB";N/A;N/A;1;9;0;9;0;0
1261;0;36984696-920c-3954-8ee5-94ce6eac59cb;N/A;"Jordan Jumpman";N/A;N/A;1;8;0;8;0;0
1262;0;86ee6817-3eb7-4908-9420-672a9abfb103;N/A;"Jordan Why Not .6";N/A;N/A;1;10;0;10;0;0
1263;0;36b802e1-e607-49b3-8ac8-a835c5f0746b;N/A;"Nike Sportswear Style Essentials";N/A;N/A;1;3;0;3;0;0
1264;0;36cb1d94-5d81-4d28-9c84-661e175a4434;N/A;"FC Barcelona 2022/23 Match (wersja domowa)";N/A;N/A;1;10;0;10;0;0
1265;0;36d420d8-2eeb-3308-89c6-b469cb109096;N/A;"NikeCourt Multiplier Max";N/A;N/A;1;4;0;4;0;0
1266;0;36da1789-eb1c-4913-b216-73749db03339;N/A;"Nike Life";N/A;N/A;1;2;0;2;0;0
1267;0;88382b83-2d4d-470e-84b6-1aaae6314339;N/A;"Nike Sportswear Club";N/A;N/A;1;5;0;5;0;0
1268;0;371ed57d-d097-449f-9447-0b5904a727aa;N/A;"Nike Everyday Plus";N/A;N/A;1;10;0;10;0;0
1269;0;3764a96e-eee0-4b00-9e84-1defab7b3638;N/A;"Nike Sportswear Tech Fleece";N/A;N/A;1;5;0;5;0;0
1270;0;c94dd8bc-af62-4f3d-8033-c0e69243be26;N/A;"Nike Sportswear Club Fleece";N/A;N/A;1;0;0;0;0;1
1271;0;37771732-5b08-4bbf-876d-2b943c7aa183;N/A;"Mały plecak Jordan Flight";N/A;N/A;1;8;0;8;0;0
1272;0;37929cdd-5cea-4c18-b597-0cfbae76e6c7;N/A;"Nike Dri-FIT Tour";N/A;N/A;1;6;0;6;0;0
1273;0;379b907f-2461-498a-a89a-0728bfc42e47;N/A;"Nike Air Hybrid 2";N/A;N/A;1;7;0;7;0;0
1274;0;61c4e6fe-a8e1-460c-8fef-21d3ff414735;N/A;"Nike Hike";N/A;N/A;1;8;0;8;0;0
